CustomerID,Age,Subscription_Duration_Months,Contract_Type,Monthly_Logins,Last_Purchase_Days_Ago,App_Usage_Time_Min,Monthly_Spend,Discount_Usage_Percentage,Customer_Support_Calls,Satisfaction_Score,Is_Churn
CUST-02351,45,34,Annual,11,3,13.4,39.05,0.21,2,4,0
CUST-02352,47,16,Monthly,6,0,11.4,235.95,0.12,0,5,0
CUST-02353,19,37,Annual,16,14,30.1,103.42,0.33,1,4,0
CUST-02354,30,31,Monthly,10,22,16.0,148.95,0.05,1,4,0
CUST-02355,41,30,Monthly,8,27,29.4,52.36,0.2,1,5,0
CUST-02356,27,37,Monthly,13,2,28.8,59.03,0.32,1,4,0
CUST-02357,24,10,Monthly,9,43,1.0,130.6,0.41,1,5,0
CUST-02358,27,26,Monthly,17,5,35.7,45.47,0.53,3,3,0
CUST-02359,29,39,Monthly,8,6,2.7,69.57,0.11,1,5,0
CUST-02360,52,12,Annual,12,10,6.9,117.19,0.03,0,5,0
CUST-02361,69,42,Annual,7,24,41.3,47.11,0.09,0,5,0
CUST-02362,53,33,Monthly,7,4,29.3,38.42,0.12,0,5,0
CUST-02363,33,55,Annual,15,0,36.7,23.97,0.33,1,5,0
CUST-02364,59,36,Annual,13,33,17.2,32.91,0.16,4,3,1
CUST-02365,32,40,Monthly,16,11,36.2,243.62,0.68,1,4,0
CUST-02366,58,30,Annual,15,2,7.7,211.99,0.12,2,4,0
CUST-02367,20,17,Annual,11,13,2.2,36.1,0.52,0,5,0
CUST-02368,36,44,Monthly,16,7,1.0,78.91,0.34,2,4,0
CUST-02369,53,54,Monthly,9,10,26.0,124.64,0.78,1,5,0
CUST-02370,47,39,Monthly,11,22,11.0,28.25,0.37,1,4,0
CUST-02371,50,20,Monthly,13,6,11.4,259.41,0.2,3,3,1
CUST-02372,48,52,Annual,8,2,18.2,116.98,0.37,1,5,0
CUST-02373,55,8,Monthly,8,26,9.6,238.22,0.18,0,5,0
CUST-02374,49,24,Annual,12,4,10.1,22.98,0.72,1,4,0
CUST-02375,57,55,Annual,12,34,27.2,246.58,0.38,1,4,0
CUST-02376,58,44,Monthly,17,9,17.8,70.67,0.22,0,5,0
CUST-02377,28,47,Monthly,16,2,11.1,45.48,0.54,3,4,0
CUST-02378,35,30,Monthly,9,22,6.0,119.62,0.47,2,5,0
CUST-02379,20,47,Monthly,12,39,14.6,165.64,0.46,1,4,0
CUST-02380,66,54,Monthly,21,17,11.6,183.95,0.16,4,3,1
CUST-02381,30,44,Monthly,7,7,6.3,196.39,0.29,5,2,1
CUST-02382,63,42,Annual,13,0,28.1,472.45,0.19,2,3,0
CUST-02383,69,22,Monthly,14,12,30.7,24.38,0.22,3,3,0
CUST-02384,52,57,Monthly,7,34,26.3,50.18,0.57,1,5,0
CUST-02385,19,29,Monthly,12,15,28.9,127.25,0.54,1,5,0
CUST-02386,63,8,Monthly,18,10,35.5,13.06,0.37,0,5,0
CUST-02387,67,28,Monthly,15,44,23.5,46.19,0.05,2,5,0
CUST-02388,32,44,Annual,10,9,32.6,39.0,0.06,2,3,0
CUST-02389,22,2,Annual,7,9,31.3,41.55,0.21,4,4,0
CUST-02390,43,46,Annual,12,28,35.5,53.93,0.27,2,4,0
CUST-02391,58,50,Monthly,14,4,25.4,153.44,0.38,1,4,0
CUST-02392,43,47,Annual,6,25,4.9,35.88,0.24,1,4,0
CUST-02393,22,52,Annual,14,9,18.5,138.64,0.26,1,5,0
CUST-02394,57,15,Monthly,8,8,34.8,48.19,0.15,1,5,0
CUST-02395,18,53,Monthly,13,1,15.4,135.48,0.39,0,5,0
CUST-02396,27,60,Monthly,9,15,37.0,28.81,0.14,2,5,0
CUST-02397,44,33,Monthly,10,3,4.7,191.16,0.34,1,5,0
CUST-02398,22,44,Annual,13,13,38.1,380.65,0.39,1,5,0
CUST-02399,47,50,Monthly,13,9,12.8,125.22,0.5,3,3,1
CUST-02400,44,48,Monthly,20,0,29.9,253.14,0.28,0,5,0
CUST-02401,20,59,Annual,10,11,32.1,83.22,0.29,2,4,0
CUST-02402,62,59,Monthly,13,14,14.0,359.99,0.46,0,5,0
CUST-02403,64,44,Monthly,11,6,20.9,188.31,0.11,3,4,0
CUST-02404,65,31,Annual,12,17,9.8,53.15,0.16,2,4,0
CUST-02405,66,38,Monthly,13,2,23.6,220.46,0.15,1,4,0
CUST-02406,22,2,Monthly,20,4,53.7,34.31,0.24,3,4,0
CUST-02407,49,2,Annual,10,10,18.6,60.86,0.25,1,4,0
CUST-02408,59,36,Annual,15,38,22.8,22.89,0.2,1,5,0
CUST-02409,66,38,Annual,9,16,1.2,63.2,0.08,1,4,0
CUST-02410,31,39,Monthly,14,12,25.5,117.18,0.24,1,5,0
CUST-02411,69,28,Annual,14,12,17.2,38.06,0.08,1,5,0
CUST-02412,18,5,Monthly,14,3,13.7,218.76,0.6,2,5,0
CUST-02413,39,33,Monthly,15,4,12.7,209.17,0.04,0,5,0
CUST-02414,60,44,Monthly,9,4,15.7,95.19,0.21,0,5,0
CUST-02415,23,21,Monthly,11,66,22.3,56.38,0.25,2,5,0
CUST-02416,59,49,Monthly,8,24,10.0,23.06,0.4,2,4,0
CUST-02417,19,7,Monthly,10,0,16.4,463.54,0.58,1,5,0
CUST-02418,19,53,Monthly,9,6,8.6,71.93,0.08,2,4,0
CUST-02419,27,17,Monthly,16,11,28.2,216.13,0.03,1,4,0
CUST-02420,24,7,Annual,13,0,20.6,195.16,0.21,0,5,0
CUST-02421,25,55,Monthly,16,12,1.0,66.5,0.28,3,4,0
CUST-02422,18,60,Monthly,9,59,27.2,135.75,0.4,0,5,0
CUST-02423,37,11,Monthly,15,90,20.4,136.5,0.39,1,4,1
CUST-02424,49,40,Annual,9,3,11.4,70.31,0.13,3,4,0
CUST-02425,36,60,Annual,16,6,25.5,131.08,0.27,0,5,0
CUST-02426,49,14,Annual,13,32,35.1,256.08,0.07,4,4,0
CUST-02427,45,8,Monthly,16,4,15.4,31.36,0.52,0,5,0
CUST-02428,49,51,Monthly,8,0,29.2,68.08,0.1,5,3,0
CUST-02429,65,21,Monthly,17,7,15.9,16.14,0.44,2,4,0
CUST-02430,67,15,Annual,15,1,24.7,102.07,0.23,0,5,0
CUST-02431,51,25,Monthly,15,8,34.1,32.17,0.31,0,5,0
CUST-02432,30,41,Monthly,9,54,26.6,161.88,0.33,0,5,0
CUST-02433,41,35,Annual,11,6,15.1,116.84,0.22,1,4,0
CUST-02434,56,39,Annual,10,2,12.8,49.41,0.21,1,5,0
CUST-02435,33,16,Monthly,16,23,9.5,207.17,0.06,2,4,0
CUST-02436,35,14,Annual,11,1,4.8,578.8,0.18,4,4,0
CUST-02437,33,57,Annual,7,9,1.8,53.87,0.68,1,4,0
CUST-02438,38,49,Annual,21,15,19.7,116.0,0.5,1,4,0
CUST-02439,35,36,Monthly,17,15,30.6,83.72,0.56,2,4,0
CUST-02440,40,36,Annual,7,5,20.0,157.73,0.2,2,4,0
CUST-02441,26,24,Annual,7,1,39.3,197.33,0.33,1,5,0
CUST-02442,34,9,Monthly,10,9,7.4,102.33,0.28,1,4,0
CUST-02443,46,5,Monthly,14,7,19.6,128.07,0.18,2,3,1
CUST-02444,37,43,Annual,10,11,12.0,167.49,0.27,0,4,0
CUST-02445,39,4,Monthly,10,31,43.0,52.21,0.2,2,4,0
CUST-02446,65,14,Monthly,15,3,16.3,69.1,0.17,2,4,0
CUST-02447,19,56,Monthly,3,14,20.1,60.89,0.21,1,4,0
CUST-02448,41,46,Monthly,10,1,40.7,10.0,0.66,2,4,0
CUST-02449,67,27,Monthly,14,11,24.4,22.84,0.17,0,4,0
CUST-02450,55,14,Monthly,12,0,26.8,289.2,0.46,1,5,0
CUST-02451,47,25,Annual,12,18,19.4,105.22,0.16,4,3,0
CUST-02452,36,10,Monthly,8,2,12.4,96.26,0.38,3,4,0
CUST-02453,37,13,Monthly,10,5,31.5,47.47,0.14,2,4,0
CUST-02454,48,36,Monthly,16,5,24.7,85.35,0.25,1,5,0
CUST-02455,22,40,Annual,12,14,23.9,30.81,0.37,0,5,0
CUST-02456,26,33,Annual,13,0,30.2,166.98,0.14,1,5,0
CUST-02457,32,55,Monthly,7,8,26.0,181.21,0.08,1,5,0
CUST-02458,51,22,Annual,9,0,21.6,176.13,0.18,1,5,0
CUST-02459,18,8,Monthly,12,2,19.2,81.59,0.15,1,5,0
CUST-02460,56,2,Monthly,11,6,14.1,61.16,0.19,4,4,1
CUST-02461,52,56,Monthly,13,14,25.4,58.36,0.33,0,5,0
CUST-02462,49,51,Monthly,12,1,10.8,130.98,0.32,2,4,0
CUST-02463,46,50,Monthly,4,0,23.7,79.47,0.07,3,4,0
CUST-02464,39,43,Annual,6,15,14.9,93.92,0.17,3,4,0
CUST-02465,53,60,Monthly,13,11,25.1,60.3,0.21,0,5,0
CUST-02466,43,18,Monthly,12,14,23.0,42.48,0.38,2,4,0
CUST-02467,66,16,Annual,13,6,13.7,58.26,0.11,2,4,0
CUST-02468,42,51,Annual,16,4,26.5,58.22,0.25,2,4,0
CUST-02469,38,54,Monthly,11,10,21.7,99.06,0.05,1,5,0
CUST-02470,54,50,Annual,14,0,10.8,169.07,0.28,1,5,0
CUST-02471,61,18,Monthly,11,0,13.2,232.99,0.11,0,5,0
CUST-02472,31,31,Annual,15,25,6.3,259.12,0.37,2,3,0
CUST-02473,58,15,Monthly,5,0,28.7,48.0,0.68,1,4,0
CUST-02474,33,20,Monthly,13,15,33.5,155.6,0.21,3,4,0
CUST-02475,40,6,Monthly,12,24,35.8,17.5,0.59,1,5,0
CUST-02476,69,57,Monthly,14,0,25.1,79.35,0.37,1,5,0
CUST-02477,57,60,Monthly,9,10,11.4,280.87,0.2,0,5,0
CUST-02478,64,1,Annual,11,33,31.9,250.09,0.24,0,5,0
CUST-02479,46,58,Annual,12,29,6.5,112.46,0.06,2,4,0
CUST-02480,51,45,Monthly,10,10,15.7,45.18,0.46,0,5,0
CUST-02481,37,4,Monthly,19,55,23.4,259.37,0.15,1,5,0
CUST-02482,39,21,Monthly,17,1,8.9,41.89,0.24,2,4,0
CUST-02483,26,37,Annual,10,11,19.2,76.77,0.13,1,5,0
CUST-02484,44,49,Monthly,14,35,24.4,126.55,0.18,1,5,0
CUST-02485,34,20,Monthly,12,7,6.7,201.35,0.33,4,4,0
CUST-02486,63,5,Annual,14,9,24.6,189.75,0.36,0,5,0
CUST-02487,43,5,Annual,18,16,21.0,173.63,0.08,1,5,0
CUST-02488,25,35,Monthly,14,56,19.6,17.44,0.25,4,3,1
CUST-02489,30,35,Annual,9,4,29.5,382.57,0.34,2,4,0
CUST-02490,48,56,Annual,12,1,1.8,43.57,0.16,2,4,0
CUST-02491,64,33,Monthly,11,54,24.7,213.58,0.46,5,3,1
CUST-02492,22,51,Monthly,8,10,27.3,80.03,0.34,1,5,0
CUST-02493,20,21,Monthly,13,25,21.3,16.18,0.51,1,4,0
CUST-02494,63,2,Monthly,12,7,24.1,117.83,0.43,2,5,0
CUST-02495,57,42,Monthly,9,20,30.0,79.93,0.45,4,3,1
CUST-02496,56,42,Annual,14,0,25.4,43.5,0.34,0,5,0
CUST-02497,27,23,Monthly,10,10,31.2,67.26,0.13,2,4,1
CUST-02498,66,38,Monthly,8,17,31.9,31.15,0.17,1,4,0
CUST-02499,51,13,Monthly,8,15,8.9,54.71,0.42,3,4,1
CUST-02500,68,48,Monthly,11,3,12.1,51.14,0.55,4,2,1
CUST-02501,30,6,Monthly,12,18,17.0,82.1,0.29,1,5,0
CUST-02502,40,37,Annual,11,13,41.6,841.99,0.44,3,3,0
CUST-02503,55,30,Monthly,17,15,23.1,95.34,0.55,1,4,0
CUST-02504,18,45,Monthly,11,26,10.9,107.92,0.25,1,4,0
CUST-02505,62,1,Annual,6,18,28.0,106.55,0.45,0,5,0
CUST-02506,55,23,Monthly,10,7,21.4,119.54,0.4,2,4,0
CUST-02507,37,51,Annual,12,7,11.0,80.78,0.55,0,5,0
CUST-02508,64,40,Monthly,10,19,33.4,196.16,0.26,3,3,1
CUST-02509,59,7,Annual,18,6,28.3,13.01,0.4,2,4,0
CUST-02510,65,43,Annual,12,22,16.9,15.38,0.32,4,3,1
CUST-02511,61,49,Monthly,11,19,11.8,279.6,0.57,1,5,0
CUST-02512,47,24,Monthly,23,15,4.5,57.31,0.52,2,4,0
CUST-02513,29,23,Annual,10,34,34.1,143.77,0.06,0,5,0
CUST-02514,40,26,Monthly,14,14,21.2,219.73,0.2,3,4,0
CUST-02515,29,34,Annual,13,4,22.4,66.15,0.28,0,5,0
CUST-02516,63,32,Monthly,11,21,12.2,66.88,0.28,2,4,0
CUST-02517,47,39,Annual,9,13,15.3,116.13,0.34,2,4,0
CUST-02518,21,46,Monthly,12,13,10.9,24.55,0.3,2,5,0
CUST-02519,28,12,Monthly,13,16,24.8,63.77,0.55,2,4,0
CUST-02520,65,43,Annual,11,11,13.7,97.13,0.07,1,5,0
CUST-02521,53,48,Monthly,13,0,17.6,40.09,0.21,6,3,1
CUST-02522,40,36,Monthly,8,2,19.9,153.23,0.44,3,4,1
CUST-02523,26,14,Monthly,18,55,9.9,37.34,0.58,1,5,0
CUST-02524,39,44,Monthly,4,39,11.9,33.57,0.32,2,4,1
CUST-02525,38,41,Monthly,18,20,16.3,93.32,0.32,2,4,0
CUST-02526,37,10,Annual,19,29,29.1,107.3,0.1,2,4,1
CUST-02527,63,23,Monthly,16,10,8.2,77.66,0.34,2,5,0
CUST-02528,32,34,Monthly,17,3,19.5,146.1,0.16,4,4,1
CUST-02529,47,20,Annual,9,24,21.9,61.82,0.08,1,5,0
CUST-02530,30,6,Annual,11,1,14.2,89.42,0.25,1,4,0
CUST-02531,41,38,Annual,13,21,15.4,99.95,0.4,2,5,0
CUST-02532,27,57,Monthly,9,4,27.7,47.85,0.24,2,5,0
CUST-02533,21,46,Monthly,13,12,29.2,143.12,0.46,0,5,0
CUST-02534,67,40,Monthly,8,24,30.6,48.9,0.26,4,4,1
CUST-02535,41,41,Monthly,15,1,25.6,36.87,0.12,1,5,0
CUST-02536,27,59,Annual,17,22,22.3,84.0,0.32,3,4,0
CUST-02537,20,52,Annual,16,4,21.7,55.06,0.4,0,4,0
CUST-02538,30,39,Annual,14,20,33.5,99.72,0.19,1,5,0
CUST-02539,54,13,Monthly,11,33,15.9,85.08,0.48,0,5,0
CUST-02540,39,44,Annual,10,26,15.7,151.94,0.25,4,4,1
CUST-02541,44,24,Monthly,17,11,21.2,37.66,0.21,3,4,0
CUST-02542,47,31,Annual,10,0,13.5,172.39,0.23,1,4,0
CUST-02543,53,24,Monthly,14,4,33.4,31.08,0.44,1,4,0
CUST-02544,45,16,Monthly,14,1,18.5,107.0,0.15,3,3,1
CUST-02545,18,19,Annual,13,0,19.8,94.3,0.42,6,2,1
CUST-02546,64,23,Monthly,19,5,21.6,275.32,0.39,0,5,0
CUST-02547,22,52,Monthly,11,16,23.0,65.53,0.37,2,4,0
CUST-02548,47,34,Annual,12,9,14.6,140.82,0.38,1,5,0
CUST-02549,43,20,Monthly,12,35,22.6,280.61,0.08,2,4,0
CUST-02550,39,16,Monthly,13,74,3.8,21.51,0.16,0,4,1
CUST-02551,58,38,Monthly,17,59,25.9,56.18,0.54,1,4,0
CUST-02552,26,42,Monthly,8,2,10.2,378.97,0.06,1,5,0
CUST-02553,25,31,Monthly,13,6,15.1,35.68,0.19,2,4,0
CUST-02554,18,26,Annual,9,4,15.0,90.96,0.2,1,5,0
CUST-02555,54,29,Annual,4,27,9.5,89.35,0.47,2,4,0
CUST-02556,66,56,Annual,15,13,1.0,27.48,0.15,2,4,0
CUST-02557,26,34,Monthly,12,5,17.1,127.57,0.22,0,5,0
CUST-02558,55,59,Annual,6,3,10.7,28.91,0.45,1,4,0
CUST-02559,47,5,Monthly,12,6,30.4,450.75,0.06,3,4,0
CUST-02560,69,45,Monthly,18,7,7.0,31.21,0.14,1,5,0
CUST-02561,49,19,Monthly,14,2,16.8,61.61,0.09,3,3,1
CUST-02562,42,16,Monthly,16,7,25.3,60.99,0.29,4,3,0
CUST-02563,64,9,Monthly,8,16,33.8,124.69,0.13,2,4,1
CUST-02564,31,9,Annual,7,2,16.1,147.92,0.54,2,5,0
CUST-02565,33,60,Monthly,12,2,14.3,171.13,0.34,1,4,0
CUST-02566,46,42,Monthly,13,0,28.6,165.45,0.06,0,4,0
CUST-02567,27,20,Annual,11,12,16.7,784.6,0.55,1,5,0
CUST-02568,47,19,Monthly,13,47,36.3,106.42,0.14,4,4,0
CUST-02569,35,51,Monthly,15,17,23.8,281.1,0.22,2,4,0
CUST-02570,36,51,Monthly,12,9,1.3,98.29,0.09,0,5,0
CUST-02571,51,19,Annual,9,5,22.7,37.72,0.44,1,4,0
CUST-02572,50,20,Annual,9,8,16.3,100.95,0.15,0,5,0
CUST-02573,58,3,Annual,13,9,26.7,411.54,0.42,1,5,0
CUST-02574,48,32,Monthly,10,12,27.5,41.92,0.72,2,4,0
CUST-02575,59,10,Monthly,17,57,16.0,58.63,0.24,1,5,0
CUST-02576,32,41,Monthly,14,8,13.1,50.4,0.41,2,4,0
CUST-02577,20,25,Monthly,16,4,12.0,265.18,0.18,0,5,0
CUST-02578,59,40,Monthly,12,11,1.0,75.01,0.21,1,5,0
CUST-02579,23,37,Annual,9,31,24.8,94.0,0.34,1,5,0
CUST-02580,68,28,Annual,14,35,18.4,151.88,0.11,1,5,1
CUST-02581,57,52,Monthly,10,4,33.8,120.62,0.24,1,5,0
CUST-02582,19,35,Monthly,9,56,2.0,60.56,0.36,1,5,0
CUST-02583,58,38,Annual,13,35,29.9,80.9,0.37,1,5,0
CUST-02584,53,15,Monthly,11,24,34.8,83.83,0.16,2,4,0
CUST-02585,37,25,Monthly,9,27,41.2,205.32,0.11,0,5,0
CUST-02586,54,38,Annual,11,3,21.8,146.93,0.22,1,4,0
CUST-02587,63,55,Annual,10,2,18.8,24.56,0.55,1,4,0
CUST-02588,31,43,Monthly,20,4,12.4,51.84,0.24,1,5,0
CUST-02589,40,22,Monthly,3,28,12.5,93.62,0.24,1,5,0
CUST-02590,55,34,Annual,9,1,26.1,283.84,0.21,3,3,0
CUST-02591,52,45,Monthly,14,3,6.1,759.97,0.57,1,4,0
CUST-02592,55,45,Annual,10,2,27.0,168.69,0.11,2,4,0
CUST-02593,33,57,Monthly,11,2,15.1,183.31,0.38,2,5,0
CUST-02594,58,36,Annual,15,86,14.3,221.63,0.48,0,5,0
CUST-02595,40,13,Monthly,13,32,30.4,95.16,0.43,3,4,0
CUST-02596,56,31,Monthly,11,6,36.8,56.35,0.61,1,5,0
CUST-02597,25,39,Annual,9,7,20.5,68.43,0.34,0,5,0
CUST-02598,29,11,Annual,20,28,13.3,40.1,0.25,3,4,0
CUST-02599,69,57,Annual,7,21,7.5,146.24,0.05,0,5,0
CUST-02600,25,50,Annual,4,1,1.0,48.7,0.05,0,5,0
CUST-02601,62,19,Annual,15,6,31.8,369.64,0.14,3,4,0
CUST-02602,22,49,Annual,7,22,37.3,210.6,0.63,0,5,0
CUST-02603,45,57,Annual,15,7,12.6,64.2,0.3,2,5,0
CUST-02604,55,28,Monthly,7,16,12.9,105.85,0.32,1,4,0
CUST-02605,66,30,Annual,16,3,19.2,56.93,0.42,1,4,0
CUST-02606,64,2,Annual,22,0,34.9,261.61,0.13,3,4,1
CUST-02607,34,27,Monthly,7,1,34.9,68.38,0.49,2,4,0
CUST-02608,24,14,Annual,14,32,8.6,189.45,0.64,2,4,0
CUST-02609,35,53,Monthly,10,2,10.9,153.2,0.09,2,5,0
CUST-02610,50,51,Monthly,17,5,24.3,96.03,0.24,3,4,0
CUST-02611,24,41,Monthly,11,5,25.7,60.8,0.32,1,5,0
CUST-02612,58,25,Annual,12,22,12.9,137.74,0.1,1,4,0
CUST-02613,39,6,Monthly,14,11,20.4,142.53,0.3,0,5,0
CUST-02614,67,8,Monthly,11,19,20.1,84.11,0.54,1,4,0
CUST-02615,49,32,Monthly,15,23,10.2,153.54,0.21,0,5,0
CUST-02616,24,17,Annual,17,35,13.0,122.42,0.53,4,4,1
CUST-02617,35,49,Monthly,19,3,1.0,75.9,0.04,1,4,0
CUST-02618,64,12,Monthly,16,20,24.0,128.35,0.45,3,4,0
CUST-02619,68,15,Monthly,10,1,21.2,179.94,0.07,0,5,0
CUST-02620,42,26,Monthly,12,7,30.5,161.25,0.23,2,4,0
CUST-02621,68,32,Annual,11,25,25.1,249.02,0.47,0,5,0
CUST-02622,48,13,Monthly,10,9,7.1,128.79,0.23,0,5,0
CUST-02623,42,10,Monthly,19,23,20.6,32.39,0.39,1,4,0
CUST-02624,54,29,Monthly,11,15,26.7,55.74,0.19,1,5,0
CUST-02625,69,42,Monthly,9,11,16.8,88.84,0.21,0,5,0
CUST-02626,45,51,Annual,12,4,11.1,27.28,0.3,3,3,0
CUST-02627,50,57,Annual,9,1,27.3,240.04,0.27,4,4,0
CUST-02628,46,43,Annual,5,5,34.3,165.05,0.13,4,4,0
CUST-02629,43,27,Annual,9,4,36.0,51.83,0.21,2,4,0
CUST-02630,41,3,Annual,6,23,15.7,56.81,0.19,2,4,0
CUST-02631,64,60,Monthly,13,7,24.1,37.51,0.07,1,5,0
CUST-02632,18,25,Monthly,5,5,19.4,106.63,0.25,0,5,0
CUST-02633,46,37,Annual,4,16,21.5,64.67,0.26,1,4,0
CUST-02634,23,60,Monthly,8,4,26.8,648.15,0.2,3,4,0
CUST-02635,39,57,Monthly,16,0,26.1,29.84,0.12,1,5,0
CUST-02636,54,24,Monthly,8,27,27.6,94.7,0.07,3,3,1
CUST-02637,62,37,Monthly,10,4,9.9,131.91,0.25,1,5,0
CUST-02638,69,14,Monthly,15,10,19.2,353.18,0.37,4,3,1
CUST-02639,45,8,Annual,18,28,19.6,41.55,0.19,2,4,0
CUST-02640,24,15,Annual,8,25,18.4,72.13,0.42,2,5,0
CUST-02641,64,33,Monthly,9,1,36.0,44.98,0.19,7,3,1
CUST-02642,51,3,Annual,12,0,11.5,201.21,0.12,1,5,0
CUST-02643,68,23,Annual,14,54,34.7,110.28,0.18,1,4,1
CUST-02644,54,41,Monthly,12,9,10.8,80.29,0.64,0,5,0
CUST-02645,55,2,Annual,12,15,17.4,49.12,0.4,1,4,0
CUST-02646,23,35,Annual,12,0,7.1,39.01,0.47,3,4,0
CUST-02647,46,49,Monthly,12,30,34.6,200.32,0.22,1,4,0
CUST-02648,58,42,Annual,18,14,24.8,167.4,0.03,3,4,0
CUST-02649,66,44,Annual,17,13,27.0,162.57,0.3,0,5,0
CUST-02650,68,29,Monthly,11,0,12.6,85.91,0.45,1,4,0
CUST-02651,29,46,Annual,14,11,12.9,33.66,0.03,3,4,0
CUST-02652,23,31,Monthly,9,10,28.0,33.1,0.41,0,5,0
CUST-02653,26,20,Monthly,18,9,20.2,109.38,0.05,2,4,0
CUST-02654,37,40,Annual,12,1,1.0,24.64,0.19,1,5,0
CUST-02655,56,29,Annual,11,11,26.9,128.18,0.12,2,4,0
CUST-02656,63,30,Annual,9,35,20.4,146.91,0.39,6,3,1
CUST-02657,54,50,Monthly,7,5,2.8,70.7,0.33,3,4,0
CUST-02658,66,48,Annual,16,21,15.0,54.48,0.07,1,4,0
CUST-02659,59,11,Annual,13,5,1.0,198.94,0.32,1,4,0
CUST-02660,67,31,Monthly,16,8,12.3,25.21,0.21,0,4,0
CUST-02661,27,51,Annual,10,1,20.7,24.18,0.29,1,4,0
CUST-02662,29,22,Annual,10,7,26.9,139.82,0.36,1,5,0
CUST-02663,47,12,Monthly,9,4,27.1,33.7,0.17,0,5,0
CUST-02664,65,43,Monthly,15,17,16.8,36.51,0.32,1,4,0
CUST-02665,32,21,Monthly,13,22,1.8,358.81,0.11,2,4,0
CUST-02666,47,60,Annual,8,29,29.4,23.11,0.37,0,4,0
CUST-02667,61,1,Annual,14,9,23.6,184.5,0.48,2,4,0
CUST-02668,25,34,Monthly,10,17,34.2,42.77,0.03,0,5,0
CUST-02669,49,6,Monthly,7,17,15.4,374.11,0.37,1,5,0
CUST-02670,58,15,Monthly,15,13,42.1,224.33,0.26,3,4,0
CUST-02671,56,29,Monthly,8,1,15.6,120.22,0.18,2,4,0
CUST-02672,50,10,Monthly,12,15,22.1,97.87,0.49,1,4,0
CUST-02673,26,55,Monthly,14,26,29.2,97.44,0.59,1,5,0
CUST-02674,24,19,Annual,10,1,23.4,209.45,0.48,2,4,0
CUST-02675,25,32,Annual,12,19,24.6,39.4,0.07,2,5,0
CUST-02676,57,24,Annual,14,4,19.4,113.37,0.37,0,5,0
CUST-02677,34,41,Annual,19,24,22.9,128.88,0.6,2,4,0
CUST-02678,45,3,Annual,12,19,13.2,614.37,0.4,0,5,0
CUST-02679,41,48,Monthly,9,19,5.3,82.1,0.19,0,5,0
CUST-02680,66,15,Monthly,14,46,18.2,37.5,0.29,2,4,0
CUST-02681,20,55,Monthly,13,11,21.5,61.17,0.35,2,4,0
CUST-02682,51,37,Monthly,11,6,36.3,191.77,0.25,3,4,1
CUST-02683,18,52,Annual,6,23,7.2,57.17,0.56,1,5,0
CUST-02684,66,44,Monthly,12,26,33.7,183.78,0.42,1,4,0
CUST-02685,37,16,Monthly,11,33,20.9,176.79,0.5,2,4,0
CUST-02686,24,49,Monthly,17,30,24.2,104.34,0.43,3,3,1
CUST-02687,36,29,Monthly,12,10,29.0,374.35,0.12,4,4,0
CUST-02688,67,56,Monthly,9,39,17.4,86.76,0.32,2,4,0
CUST-02689,61,59,Monthly,9,48,34.9,81.83,0.26,0,5,0
CUST-02690,66,58,Annual,9,5,31.5,78.44,0.55,2,4,0
CUST-02691,27,45,Monthly,7,42,7.0,137.52,0.62,1,4,1
CUST-02692,53,43,Monthly,11,4,11.4,719.55,0.19,1,4,0
CUST-02693,67,44,Monthly,14,3,17.1,88.64,0.38,1,4,0
CUST-02694,67,26,Monthly,22,10,26.5,82.26,0.06,2,5,0
CUST-02695,20,43,Annual,14,10,20.3,102.92,0.32,0,5,0
CUST-02696,54,1,Monthly,7,50,24.8,45.42,0.2,2,4,0
CUST-02697,53,33,Monthly,10,25,16.3,113.75,0.22,1,5,0
CUST-02698,61,31,Monthly,16,12,32.2,87.59,0.11,1,5,0
CUST-02699,64,60,Monthly,12,46,30.0,315.97,0.22,3,4,1
CUST-02700,65,7,Annual,7,21,13.2,337.04,0.47,2,4,0
CUST-02701,68,9,Monthly,10,24,41.8,50.59,0.36,2,3,1
CUST-02702,57,3,Monthly,12,8,14.7,38.96,0.13,1,4,0
CUST-02703,50,48,Annual,13,11,19.8,200.2,0.5,2,3,0
CUST-02704,62,48,Monthly,14,6,6.3,107.74,0.21,2,5,0
CUST-02705,36,15,Annual,15,3,34.8,66.0,0.1,2,4,0
CUST-02706,60,37,Annual,7,2,5.3,57.03,0.16,1,5,0
CUST-02707,25,6,Annual,13,4,20.4,62.66,0.38,2,3,0
CUST-02708,30,54,Monthly,14,14,36.5,132.27,0.3,2,4,0
CUST-02709,18,58,Annual,12,5,20.0,193.03,0.11,1,5,0
CUST-02710,62,51,Monthly,17,13,22.4,31.98,0.49,1,5,0
CUST-02711,21,2,Monthly,12,64,34.8,77.83,0.32,2,4,0
CUST-02712,25,25,Monthly,13,14,15.3,143.54,0.09,5,2,1
CUST-02713,62,42,Monthly,11,3,12.8,52.66,0.34,0,5,0
CUST-02714,23,11,Monthly,12,4,30.9,61.7,0.14,1,5,0
CUST-02715,62,36,Monthly,19,6,28.6,14.04,0.29,1,5,0
CUST-02716,28,24,Monthly,11,1,20.1,39.24,0.38,0,5,0
CUST-02717,45,59,Annual,14,34,27.8,272.3,0.18,3,3,1
CUST-02718,18,50,Annual,12,2,4.2,113.38,0.27,3,5,0
CUST-02719,31,58,Annual,10,61,33.3,106.34,0.24,1,4,0
